3|7|2|81|6|1900-2039|100|13/11/2015|14/11/2015|8.0|0|1
3|7|2|82|7|1900-2039|100|14/11/2015|15/11/2015|10.0|0|1
3|7|2|83|1|1900-2039|100|15/11/2015|16/11/2015|10.0|0|1
3|7|2|84|2|1530-1709|100|16/11/2015|17/11/2015|8.0|0|1
3|7|2|85|3|1530-1669|100|17/11/2015|18/11/2015|8.0|0|1
3|7|5|86|1|1900-2039|100|08/11/2015|09/11/2015|10.0|0|2
3|7|8|87|1|1900-2039|100|08/11/2015|09/11/2015|10.0|0|3
3|7|5|88|2|1900-2039|100|09/11/2015|10/11/2015|8.0|0|2
3|7|8|89|2|1900-2039|100|09/11/2015|10/11/2015|8.0|0|3
3|7|5|90|3|1900-2039|100|10/11/2015|11/11/2015|8.0|0|2
3|7|8|91|3|1900-2039|100|10/11/2015|11/11/2015|8.0|0|3
3|7|5|92|4|1900-2039|100|11/11/2015|12/11/2015|8.0|0|2
3|7|8|93|4|1900-2039|100|11/11/2015|12/11/2015|8.0|0|3
3|7|5|94|5|1900-2039|100|12/11/2015|13/11/2015|8.0|0|2
3|7|8|95|5|1900-2039|100|12/11/2015|13/11/2015|8.0|0|3
3|7|5|96|6|1900-2039|100|13/11/2015|14/11/2015|8.0|0|2
3|7|8|97|6|1900-2039|100|13/11/2015|14/11/2015|8.0|0|3
3|7|5|98|7|1900-2039|100|14/11/2015|15/11/2015|10.0|0|2
3|7|8|99|7|1900-2039|100|14/11/2015|15/11/2015|10.0|0|3
3|7|5|100|1|1900-2039|100|15/11/2015|16/11/2015|10.0|0|2
3|7|8|101|1|1900-2039|100|15/11/2015|16/11/2015|10.0|0|3
3|7|5|102|2|1530-1709|100|16/11/2015|17/11/2015|8.0|0|2
3|7|8|103|2|1530-1709|100|16/11/2015|17/11/2015|8.0|0|3
3|7|5|104|3|1530-1709|100|17/11/2015|18/11/2015|8.0|0|2
3|7|8|105|3|1530-1709|100|17/11/2015|18/11/2015|8.0|0|3
4|1|1|106|1|2230-0030|200|08/11/2015|09/11/2015|10.0|0|1
4|1|1|107|2|1100-1300|200|09/11/2015|10/11/2015|8.0|0|1
4|1|1|108|3|1100-1300|200|10/11/2015|11/11/2015|8.0|0|1
4|1|1|109|4|1100-1300|200|11/11/2015|12/11/2015|8.0|0|1
4|1|1|110|5|1100-1300|200|12/11/2015|13/11/2015|8.0|0|1
4|1|1|111|6|1100-1300|200|13/11/2015|14/11/2015|8.0|0|1
4|1|1|112|7|1100-1300|200|14/11/2015|15/11/2015|10.0|0|1
4|1|1|113|1|1100-1300|200|15/11/2015|16/11/2015|10.0|0|1
4|1|1|114|2|1100-1300|200|16/11/2015|17/11/2015|8.0|0|1
4|1|1|115|3|1100-1300|200|17/11/2015|18/11/2015|8.0|0|1
4|1|4|116|1|2230-0030|200|08/11/2015|09/11/2015|10.0|0|2
4|1|7|117|1|2230-0030|200|08/11/2015|09/11/2015|10.0|0|3
4|1|4|118|2|1100-1300|200|09/11/2015|10/11/2015|8.0|0|2
4|1|7|119|2|1100-1300|200|09/11/2015|10/11/2015|8.0|0|3
4|1|4|120|3|1100-1300|200|10/11/2015|11/11/2015|8.0|0|2
4|1|7|121|3|1100-1300|200|10/11/2015|11/11/2015|8.0|0|3
4|1|4|122|4|1100-1300|200|11/11/2015|12/11/2015|8.0|0|2
4|1|7|123|4|1100-1300|200|11/11/2015|12/11/2015|8.0|0|3
4|1|4|124|5|1100-1300|200|12/11/2015|13/11/2015|8.0|0|2
4|1|7|125|5|1100-1300|200|12/11/2015|13/11/2015|8.0|0|3
4|1|4|126|6|1100-1300|200|13/11/2015|14/11/2015|8.0|0|2
4|1|7|127|6|1100-1300|200|13/11/2015|14/11/2015|8.0|0|3
4|1|4|128|7|1100-1300|200|14/11/2015|15/11/2015|10.0|0|2
4|1|7|129|7|1100-1300|200|14/11/2015|15/11/2015|10.0|0|3
4|1|4|130|1|1100-1300|200|15/11/2015|16/11/2015|10.0|0|2
4|1|7|131|1|1100-1300|200|15/11/2015|16/11/2015|10.0|0|3
4|1|4|132|2|1100-1300|200|16/11/2015|17/11/2015|8.0|0|2
4|1|7|133|2|1100-1300|200|16/11/2015|17/11/2015|8.0|0|3
4|1|4|134|3|1100-1300|200|17/11/2015|18/11/2015|8.0|0|2
4|1|7|135|3|1100-1300|200|17/11/2015|18/11/2015|8.0|0|3
5|5|1|136|1|1700-1730|200|08/11/2015|09/11/2015|10.0|0|1
5|5|1|137|2|1320-1350|200|09/11/2015|10/11/2015|8.0|0|1
5|5|1|138|3|1400-1430|200|10/11/2015|11/11/2015|8.0|0|1
5|5|1|139|4|1620-1650|200|11/11/2015|12/11/2015|8.0|0|1
5|5|1|140|5|1310-1340|200|12/11/2015|13/11/2015|8.0|0|1
5|5|1|141|6|1720-1750|200|13/11/2015|14/11/2015|8.0|0|1
5|5|1|142|7|1720-1750|200|14/11/2015|15/11/2015|10.0|0|1
5|5|1|143|1|2020-2050|200|15/11/2015|16/11/2015|10.0|0|1
5|5|1|144|2|1620-1650|200|16/11/2015|17/11/2015|8.0|0|1
5|5|1|145|3|1320-1350|200|17/11/2015|18/11/2015|8.0|0|1
5|5|4|146|1|1700-1730|200|08/11/2015|09/11/2015|10.0|0|2
5|5|7|147|1|1700-1730|200|08/11/2015|09/11/2015|10.0|0|3
5|5|4|148|2|1320-1350|200|09/11/2015|10/11/2015|8.0|0|2
5|5|7|149|2|1320-1350|200|09/11/2015|10/11/2015|8.0|0|3
5|5|4|150|3|1400-1430|200|10/11/2015|11/11/2015|8.0|0|2
5|5|7|151|3|1400-1430|200|10/11/2015|11/11/2015|8.0|0|3
5|5|4|152|4|1620-1650|200|11/11/2015|12/11/2015|8.0|0|2
5|5|7|153|4|1620-1650|200|11/11/2015|12/11/2015|8.0|0|3
5|5|4|154|5|1310-1340|200|12/11/2015|13/11/2015|8.0|0|2
5|5|7|155|5|1310-1340|200|12/11/2015|13/11/2015|8.0|0|3
5|5|4|156|6|1720-1750|200|13/11/2015|14/11/2015|8.0|0|2
5|5|7|157|6|1720-1750|200|13/11/2015|14/11/2015|8.0|0|3
5|5|4|158|7|1720-1750|200|14/11/2015|15/11/2015|10.0|0|2
5|5|7|159|7|1720-1750|200|14/11/2015|15/11/2015|10.0|0|3
5|5|4|160|1|2020-2050|200|15/11/2015|16/11/2015|10.0|0|2
5|5|7|161|1|2020-2050|200|15/11/2015|16/11/2015|10.0|0|3
5|5|4|162|2|1620-1650|200|16/11/2015|17/11/2015|8.0|0|2
5|5|7|163|2|1620-1650|200|16/11/2015|17/11/2015|8.0|0|3
5|5|4|164|3|1320-1350|200|17/11/2015|18/11/2015|8.0|0|2
5|5|7|165|3|1320-1350|200|17/11/2015|18/11/2015|8.0|0|3
6|9|2|166|7|1900-2030|100|21/11/2015|22/11/2015|10.0|1|1
6|9|2|167|7|2100-2230|100|21/11/2015|22/11/2015|10.0|1|1
6|9|2|168|1|1900-2030|100|22/11/2015|23/11/2015|10.0|1|1
6|9|2|169|2|1900-2030|100|23/11/2015|24/11/2015|8.0|1|1
6|9|2|170|3|1900-2030|100|24/11/2015|25/11/2015|8.0|1|1
6|9|2|171|4|1900-2030|100|25/11/2015|26/11/2015|8.0|1|1
6|9|2|172|5|1900-2030|100|26/11/2015|27/11/2015|8.0|1|1
6|9|2|173|6|1900-2030|100|27/11/2015|28/11/2015|8.0|1|1
6|9|2|174|7|1900-2030|100|28/11/2015|29/11/2015|10.0|1|1
6|9|2|175|1|1900-2030|100|29/11/2015|30/11/2015|10.0|1|1
6|9|2|176|2|1900-2030|100|30/11/2015|01/12/2015|8.0|1|1
7|8|1|177|1|1900-2030|200|22/11/2015|23/11/2015|10.0|0|1
7|8|1|178|1|2100-2230|200|22/11/2015|23/11/2015|10.0|0|1
7|8|1|179|2|1900-2030|200|23/11/2015|24/11/2015|8.0|0|1
7|8|1|180|3|1900-2030|200|24/11/2015|25/11/2015|8.0|0|1
7|8|1|181|4|1900-2030|200|25/11/2015|26/11/2015|8.0|0|1
7|8|1|182|5|1900-2030|200|26/11/2015|27/11/2015|8.0|0|1
7|8|1|183|6|1900-2030|200|27/11/2015|28/11/2015|8.0|0|1
7|8|1|184|7|1900-2030|200|28/11/2015|29/11/2015|10.0|0|1
7|8|1|185|1|1900-2030|200|29/11/2015|30/11/2015|10.0|0|1
7|8|1|186|2|1900-2030|200|30/11/2015|01/12/2015|8.0|0|1
7|8|1|187|3|1900-2030|200|01/12/2015|02/12/2015|8.0|0|1
7|8|4|188|1|1900-2030|200|22/11/2015|23/11/2015|10.0|0|2
7|8|7|189|1|1900-2030|200|22/11/2015|23/11/2015|10.0|0|3
7|8|4|190|1|2100-2230|200|22/11/2015|23/11/2015|10.0|0|2
7|8|7|191|1|2100-2230|200|22/11/2015|23/11/2015|10.0|0|3
7|8|4|192|2|1900-2030|200|23/11/2015|24/11/2015|8.0|0|2
7|8|7|193|2|1900-2030|200|23/11/2015|24/11/2015|8.0|0|3
7|8|4|194|3|1900-2030|200|24/11/2015|25/11/2015|8.0|0|2
7|8|7|195|3|1900-2030|200|24/11/2015|25/11/2015|8.0|0|3
7|8|4|196|4|1900-2030|200|25/11/2015|26/11/2015|8.0|0|2
7|8|7|197|4|1900-2030|200|25/11/2015|26/11/2015|8.0|0|3
7|8|4|198|5|1900-2030|200|26/11/2015|27/11/2015|8.0|0|2
7|8|7|199|5|1900-2030|200|26/11/2015|27/11/2015|8.0|0|3
7|8|4|200|6|1900-2030|200|27/11/2015|28/11/2015|8.0|0|2
7|8|7|201|6|1900-2030|200|27/11/2015|28/11/2015|8.0|0|3
7|8|4|202|7|1900-2030|200|28/11/2015|29/11/2015|10.0|0|2
7|8|7|203|7|1900-2030|200|28/11/2015|29/11/2015|10.0|0|3
7|8|4|204|1|1900-2030|200|29/11/2015|30/11/2015|10.0|0|2
7|8|7|205|1|1900-2030|200|29/11/2015|30/11/2015|10.0|0|3
7|8|4|206|2|1900-2030|200|30/11/2015|01/12/2015|8.0|0|2
7|8|7|207|2|1900-2030|200|30/11/2015|01/12/2015|8.0|0|3
7|8|4|208|3|1900-2030|200|01/12/2015|02/12/2015|8.0|0|2
7|8|7|209|3|1900-2030|200|01/12/2015|02/12/2015|8.0|0|3
8|3|3|210|1|1900-2142|200|08/11/2015|09/11/2015|17.5|0|1
8|3|3|211|1|2200-0042|200|08/11/2015|09/11/2015|17.5|0|1
8|3|3|212|2|1900-2142|200|09/11/2015|10/11/2015|15.5|0|1
8|3|3|213|3|1900-2142|200|10/11/2015|11/11/2015|15.5|0|1
8|3|3|214|4|1900-2142|200|11/11/2015|12/11/2015|15.5|0|1
8|3|3|215|5|1900-2142|200|12/11/2015|13/11/2015|15.5|0|1
8|3|3|216|6|1900-2142|200|13/11/2015|14/11/2015|15.5|0|1
8|3|3|217|7|1900-2142|200|14/11/2015|15/11/2015|17.5|0|1
8|3|3|218|1|1900-2142|200|15/11/2015|16/11/2015|17.5|0|1
8|3|3|219|2|1900-2142|200|16/11/2015|17/11/2015|15.5|0|1
8|3|3|220|3|1900-2142|200|17/11/2015|18/11/2015|15.5|0|1
8|3|6|221|1|1900-2142|200|08/11/2015|09/11/2015|17.5|0|2
8|3|9|222|1|1900-2142|200|08/11/2015|09/11/2015|17.5|0|3
8|3|6|223|1|2200-0042|200|08/11/2015|09/11/2015|17.5|0|2
8|3|9|224|1|2200-0042|200|08/11/2015|09/11/2015|17.5|0|3
8|3|6|225|2|1900-2142|200|09/11/2015|10/11/2015|15.5|0|2
8|3|9|226|2|1900-2142|200|09/11/2015|10/11/2015|15.5|0|3
8|3|6|227|3|1900-2142|200|10/11/2015|11/11/2015|15.5|0|2
8|3|9|228|3|1900-2142|200|10/11/2015|11/11/2015|15.5|0|3
8|3|6|229|4|1900-2142|200|11/11/2015|12/11/2015|15.5|0|2
8|3|9|230|4|1900-2142|200|11/11/2015|12/11/2015|15.5|0|3
8|3|6|231|5|1900-2142|200|12/11/2015|13/11/2015|15.5|0|2
8|3|9|232|5|1900-2142|200|12/11/2015|13/11/2015|15.5|0|3
8|3|6|233|6|1900-2142|200|13/11/2015|14/11/2015|15.5|0|2
8|3|9|234|6|1900-2142|200|13/11/2015|14/11/2015|15.5|0|3
8|3|6|235|7|1900-2142|200|14/11/2015|15/11/2015|17.5|0|2
8|3|9|236|7|1900-2142|200|14/11/2015|15/11/2015|17.5|0|3
8|3|6|237|1|1900-2142|200|15/11/2015|16/11/2015|17.5|0|2
8|3|9|238|1|1900-2142|200|15/11/2015|16/11/2015|17.5|0|3
8|3|6|239|2|1900-2142|200|16/11/2015|17/11/2015|15.5|0|2
8|3|9|240|2|1900-2142|200|16/11/2015|17/11/2015|15.5|0|3
8|3|6|241|3|1900-2142|200|17/11/2015|18/11/2015|15.5|0|2
8|3|9|242|3|1900-2142|200|17/11/2015|18/11/2015|15.5|0|3
9|6|3|243|6|1900-1930|200|20/11/2015|21/11/2015|15.0|0|1
9|6|3|244|6|1500-1530|200|20/11/2015|21/11/2015|15.0|0|1
9|6|3|245|6|1300-1330|200|20/11/2015|21/11/2015|15.0|0|1
9|6|3|246|7|1500-1530|200|21/11/2015|22/11/2015|17.0|0|1
9|6|3|247|1|1700-1730|200|22/11/2015|23/11/2015|17.0|0|1
9|6|3|248|2|1800-1830|200|23/11/2015|24/11/2015|15.0|0|1
9|6|3|249|3|1850-1920|200|24/11/2015|25/11/2015|15.0|0|1
9|6|6|250|6|1900-1930|200|20/11/2015|21/11/2015|15.0|0|2
9|6|9|251|6|1900-1930|200|20/11/2015|21/11/2015|15.0|0|3
9|6|6|252|6|1500-1530|200|20/11/2015|21/11/2015|15.0|0|2
9|6|9|253|6|1500-1530|200|20/11/2015|21/11/2015|15.0|0|3
9|6|6|254|6|1300-1330|200|20/11/2015|21/11/2015|15.0|0|2
9|6|9|255|6|1300-1330|200|20/11/2015|21/11/2015|15.0|0|3
9|6|6|256|7|1500-1530|200|21/11/2015|22/11/2015|17.0|0|2
9|6|9|257|7|1500-1530|200|21/11/2015|22/11/2015|17.0|0|3
9|6|6|258|1|1700-1730|200|22/11/2015|23/11/2015|17.0|0|2
9|6|9|259|1|1700-1730|200|22/11/2015|23/11/2015|17.0|0|3
9|6|6|260|2|1800-1830|200|23/11/2015|24/11/2015|15.0|0|2
9|6|9|261|2|1800-1830|200|23/11/2015|24/11/2015|15.0|0|3
9|6|6|262|3|1850-1920|200|24/11/2015|25/11/2015|15.0|0|2
9|6|9|263|3|1850-1920|200|24/11/2015|25/11/2015|15.0|0|3
